customer_id,order_date,order_qty,order_price
681,5/26/97,1,14.37
681,7/23/97,2,13.76
681,11/3/97,1,12.49
681,1/31/98,1,7.49
681,3/17/98,3,38.86
681,3/25/98,2,34.86
681,4/21/98,3,38.86
681,5/1/98,1,11.18
681,5/4/98,1,15.49
682,1/28/97,2,28.74
683,1/28/97,1,12.49
683,8/12/97,1,10.77
684,1/28/97,2,31.54
685,1/28/97,1,24.99
686,1/28/97,1,14.96
687,1/28/97,2,27.94
688,1/28/97,1,19.99
689,1/28/97,1,11.77
690,1/28/97,1,21.7
690,6/9/97,2,29.92
690,3/13/98,3,34.8
691,1/28/97,1,15.39
691,3/11/97,2,21.54
692,1/28/97,2,32.6
693,1/28/97,2,18.95
693,2/11/97,2,25.56
693,2/15/97,1,15.36
693,3/16/97,3,46.08
693,3/18/97,1,26.99
693,3/23/97,2,29.92
693,3/23/97,1,15.36
693,3/28/97,2,31.78
693,4/13/97,4,58.85
693,4/20/97,3,56.97
693,5/4/97,5,83.42
693,5/13/97,4,55.32
693,6/15/97,4,55.65
693,9/9/97,1,7.49
693,9/26/97,4,42.96
693,1/7/98,4,90.96
693,1/19/98,1,14.49
693,2/22/98,4,43.85
693,2/22/98,1,15.49
693,2/24/98,3,47.97
693,2/25/98,1,11.88
693,3/22/98,2,31.98
694,1/28/97,1,16.36
695,1/28/97,2,36.48
696,1/28/97,1,22.99
696,2/22/97,1,24.99
697,1/29/97,1,14.96
697,3/10/97,2,30.33
697,4/6/97,1,14.96
697,7/29/97,1,14.96
698,1/29/97,1,3.99
699,1/29/97,2,27.13
699,1/30/97,1,11.77
699,2/5/97,1,11.77
699,2/20/97,1,14.37
699,5/6/97,1,11.77
699,5/10/97,2,36.41
699,3/14/98,2,19.98
699,5/28/98,1,11.49
700,1/29/97,3,36.97
700,1/11/98,2,38.98
701,1/29/97,1,15.36
701,5/15/97,1,14.96
701,5/31/97,2,26.14
701,10/25/97,1,12.99
701,11/12/97,1,12.99
702,1/29/97,7,104.17
702,7/8/97,9,128.89
703,1/29/97,1,13.99
704,1/29/97,2,33.13
705,1/29/97,1,12.97
705,4/17/97,1,11.78
706,1/29/97,1,21.99
707,1/29/97,1,11.77
707,2/26/97,2,37.75
708,1/29/97,1,14.79
708,2/2/97,2,29.58
709,1/29/97,1,12.49
710,1/29/97,2,25.76
711,1/29/97,1,19.99
712,1/29/97,2,9.98
712,2/9/97,2,30.92
712,5/30/97,2,29.92
712,7/5/97,1,14.37
712,8/31/97,1,14.96
712,4/18/98,2,29.36
713,1/29/97,1,14.7
713,2/11/97,1,14.7
713,2/14/97,2,9.58
713,2/23/97,1,14.96
713,3/24/97,2,25.74
713,8/15/97,1,15.36
713,9/21/97,1,17.49
713,3/24/98,2,24.48
713,4/29/98,2,29.98
713,5/27/98,2,24.48
713,6/25/98,1,17.49
713,6/28/98,1,11.49
714,1/29/97,2,30.36
714,2/10/97,1,14.37
715,1/29/97,5,80.26
715,2/20/97,4,50.27
715,4/7/97,4,50.27
716,1/29/97,2,27.13
716,3/11/98,4,51.13
716,6/24/98,4,56.46
717,1/29/97,1,14.96
717,2/19/98,1,17.99
717,3/5/98,1,15.49
718,1/29/97,2,35.34
718,3/10/97,1,14.96
718,4/23/97,1,13.97
718,4/17/98,2,24.46
719,1/29/97,4,67.47
720,1/29/97,1,11.77
720,1/30/97,1,14.37
720,2/1/97,1,9.77
720,2/23/97,1,11.77
720,4/16/97,1,14.37
720,5/5/97,1,14.96
720,5/23/97,1,15.96
720,9/30/97,1,20.99
720,11/29/97,1,12.99
721,1/29/97,1,15.36
722,1/29/97,1,6.79
723,1/29/97,4,57.09
724,1/29/97,2,26.14
725,1/29/97,2,27.13
726,1/29/97,2,30.15
726,5/8/97,6,79.01
726,6/6/97,2,51.53
726,6/20/97,1,13.97
727,1/29/97,2,30.13
728,1/29/97,1,14.37
728,2/6/97,2,25.74
728,2/17/97,3,43.3
728,3/11/97,4,63.86
728,4/14/97,8,86.27
728,5/28/97,9,93.24
729,1/29/97,2,24.94
730,1/30/97,1,16.99
730,4/7/97,1,11.77
730,4/14/97,1,11.77
731,1/30/97,3,41.5
731,3/3/97,1,18.76
731,3/9/98,2,9.48
731,3/18/98,2,29.98
732,1/30/97,3,39.51
732,3/16/97,2,39.74
732,8/29/97,3,36.71
732,9/23/97,3,35.97
732,10/28/97,3,25.47
733,1/30/97,1,15.36
734,1/30/97,1,14.96
735,1/30/97,2,20.54
736,1/30/97,3,32.24
736,10/22/97,12,201.88
737,1/30/97,1,6.79
738,1/30/97,2,44.98
739,1/30/97,2,28.94
739,5/3/97,1,12.49
739,2/27/98,2,24.07
740,1/30/97,1,11.77
741,1/30/97,2,28.73
741,7/23/97,1,14.96
741,5/5/98,2,24.87
742,1/30/97,1,5.98
743,1/30/97,1,14.37
743,11/21/97,1,14.49
743,12/29/97,1,14.49
743,2/26/98,1,12.58
744,1/30/97,2,40.73
745,1/30/97,1,7.98
745,4/21/97,1,17.7
745,5/11/97,1,15.96
745,10/8/97,2,15.98
745,1/3/98,1,13.99
746,1/30/97,1,19.98
747,1/30/97,6,90.41
747,4/28/97,2,70.13
747,12/12/97,17,238.33
747,3/9/98,11,152.46
747,5/8/98,8,99.16
748,1/30/97,1,11.77
749,1/30/97,2,39.98
750,1/30/97,1,12.49
750,3/21/97,1,6.79
751,1/30/97,2,32.48
751,2/11/97,1,162.99
751,3/3/97,4,81.95
751,3/24/97,1,28.7
751,3/31/97,1,29.9
751,4/5/97,1,13.97
751,5/20/97,4,155.8
751,7/20/97,1,9.77
751,7/25/97,3,49.9
751,8/19/97,5,74.21
751,8/23/97,1,15.36
751,10/30/97,5,132.95
751,11/4/97,6,107.44
752,1/30/97,1,15.36
753,1/30/97,2,54.98
754,1/30/97,1,16
755,1/30/97,1,19.99
756,1/30/97,1,16.36
756,2/4/97,1,11.97
756,3/29/97,1,14.96
756,5/25/97,1,12.97
756,1/26/98,1,13.99
757,1/30/97,3,36.51
757,5/25/97,1,12.77
757,5/26/97,1,11.77
757,5/30/97,3,37.5
758,1/30/97,1,21.97
759,1/30/97,2,23.54
760,1/31/97,6,68.44
760,2/27/97,4,58.66
760,4/5/97,5,75.21
761,1/31/97,5,110.84
761,2/16/97,6,78.01
761,3/5/97,7,92.38
761,4/28/97,7,107.39
761,7/4/97,5,76.84
761,9/30/97,6,93.44
761,11/10/97,9,122.91
761,12/7/97,4,54.96
762,1/31/97,1,14.99
762,2/27/97,2,25.94
762,3/15/97,1,19.77
762,3/29/97,1,12.49
762,7/12/97,1,13.97
762,12/7/97,2,22.98
762,2/18/98,1,34.98
763,1/31/97,4,72.46
763,12/31/97,9,116.41
763,6/30/98,10,200.57
764,1/31/97,1,88.7
765,1/31/97,3,45.28
766,1/31/97,1,8.97
767,1/31/97,1,15.99
767,11/11/97,1,2.99
767,6/26/98,1,12.58
768,1/31/97,5,76.8
769,1/31/97,1,14.97
770,1/31/97,2,30.72
770,2/26/97,2,27.94
771,1/31/97,2,26.73
772,1/31/97,1,16.96
773,1/31/97,1,11.77
774,1/31/97,5,104.29
775,1/31/97,1,11.77
775,5/23/97,1,15.36
775,11/21/97,2,26.48
776,1/31/97,1,13.97
776,2/2/97,2,24.98
777,1/31/97,1,12.49
777,2/19/97,1,6.79
777,2/25/97,1,22.99
777,4/6/97,1,6.79
778,1/31/97,3,46.08
778,4/2/97,2,28.34
779,1/31/97,1,9.98
780,1/31/97,1,14.96
781,1/31/97,1,11.77
782,2/1/97,2,21.75
783,2/1/97,1,12.97
783,2/8/97,3,46.93
783,3/14/97,4,52.67
783,4/4/97,1,14.96
783,5/7/97,2,70.76
783,5/7/97,2,35.34
783,9/4/97,3,38.5
783,9/19/97,2,22.98
783,10/24/97,2,25.98
783,11/9/97,1,12.99
783,12/20/97,8,131.42
783,12/25/97,4,56.96
783,2/7/98,2,22.48
783,4/8/98,1,30.49
784,2/1/97,3,43.73
784,2/11/97,3,38.9
784,7/30/97,3,35.33
785,2/1/97,1,8.97
786,2/1/97,1,4.79
787,2/1/97,3,66.26
788,2/1/97,2,31.35
789,2/1/97,1,14.37
790,2/1/97,2,117.74
791,2/1/97,1,12.49
791,2/13/98,1,22.49
791,5/16/98,1,9.49
792,2/1/97,4,55.26
792,2/19/98,3,22.47
792,4/20/98,4,51.35
792,4/24/98,1,6.28
793,2/1/97,4,48.67
793,2/16/97,4,50.3
794,2/1/97,1,9.78
794,2/8/97,1,9.98
794,3/4/97,1,9.98
794,3/21/97,2,23.36
794,5/20/97,2,13.58
794,6/6/97,1,10.98
794,9/5/97,1,12.97
795,2/1/97,1,38.99
796,2/1/97,3,80.3
796,3/14/97,1,32.37
797,2/1/97,1,19.77
798,2/1/97,8,89.2
798,3/15/97,5,65.63
798,3/30/97,13,189
798,3/15/98,2,24.98
799,2/1/97,2,25.74
799,5/18/98,2,23.76
800,2/1/97,1,11.77
801,2/1/97,10,147.07
801,3/9/97,4,63.84
801,5/9/97,11,157.86
801,5/30/97,6,87.22
801,7/7/97,7,104.94
801,7/18/97,9,160.87
801,9/4/97,10,144.69
801,9/4/97,1,14.96
801,9/25/97,10,137.9
801,11/6/97,9,120.41
801,3/21/98,15,201.55
801,4/7/98,8,107.43
801,5/5/98,6,76.8
802,2/1/97,1,14.37
803,2/1/97,1,16.76
804,2/1/97,1,15.96
805,2/1/97,2,25.75
805,4/24/97,2,24.69
805,6/26/97,2,40.14
805,1/17/98,1,17.99
806,2/1/97,2,23.54
807,2/1/97,2,27.85
808,2/1/97,1,32.97
809,2/1/97,2,26.67
810,2/1/97,5,62.25
810,3/13/97,4,49.88
810,5/1/97,3,43.7
810,1/15/98,4,56.96
810,2/12/98,1,11.49
810,3/3/98,1,11.88
810,3/30/98,2,28.48
810,6/8/98,2,28.98
810,6/28/98,1,12.99
811,2/2/97,13,179.21
812,2/2/97,2,11.58
812,3/25/97,1,19.99
812,11/24/97,1,12.99
813,2/2/97,2,42.98
813,2/5/97,2,40.98
813,3/12/97,1,14.99
813,4/4/97,2,26.74
813,4/10/97,2,28.33
813,4/26/97,3,57.34
813,5/8/97,2,25.74
813,5/9/97,1,11.97
813,6/6/97,2,47.7
813,6/30/97,2,23.54
813,7/10/97,1,14.37
813,7/16/97,2,32.01
813,7/28/97,2,35.37
813,9/27/97,1,12.99
813,10/18/97,2,30.48
813,11/3/97,2,41.98
813,11/11/97,2,25.48
813,12/22/97,1,71.49
813,1/3/98,2,25.48
813,1/7/98,3,53.97
813,1/14/98,2,27.48
813,2/8/98,3,38.97
813,3/9/98,2,24.98
813,3/26/98,1,23.99
813,3/29/98,2,18.98
813,4/2/98,4,49.96
813,4/8/98,3,34.97
813,4/24/98,1,17.99
813,5/1/98,4,57.96
813,5/20/98,2,27.98
813,6/4/98,3,46.97
813,6/12/98,4,52.96
813,6/20/98,2,25.48
814,2/2/97,2,57.14
814,2/8/97,4,52.89
814,2/8/97,1,11.77
814,2/13/97,1,22.3
814,2/13/97,1,11.77
814,2/14/97,1,12.97
814,2/27/97,1,6.77
814,2/27/97,1,12.77
814,3/2/97,1,11.77
814,3/6/97,1,12.97
814,3/13/97,2,23.74
814,3/13/97,1,11.77
815,2/2/97,2,29.67
816,2/2/97,1,14.37
817,2/2/97,2,23.74
817,2/25/97,3,39.71
817,3/19/97,3,38.51
817,9/14/97,3,40.97
818,2/2/97,4,68.51
819,2/2/97,1,15.36
819,7/7/97,1,11.77
820,2/2/97,1,12.97
821,2/2/97,5,52.46
821,3/7/97,5,66.63
822,2/2/97,1,11.77
822,6/20/97,1,14.96
823,2/2/97,6,76.6
823,2/4/97,3,40.7
823,2/8/97,3,43.7
824,2/2/97,1,22
825,2/2/97,3,45.53
826,2/2/97,4,58.53
827,2/2/97,1,19.99
827,4/1/97,1,13.97
828,2/2/97,1,12.49
829,2/2/97,4,33.7
830,2/2/97,1,10.99
830,6/30/97,4,44.28
831,2/2/97,1,13.97
831,7/19/97,2,21.75
832,2/2/97,1,17.96
833,2/2/97,2,18.54
834,2/2/97,2,20.98
834,3/21/98,1,11.49
835,2/2/97,7,129.98
836,2/2/97,1,15.7
836,6/27/97,1,12.25
836,9/7/97,1,12.25
837,2/2/97,1,12.97
837,2/6/97,1,12.97
838,2/2/97,5,61.45
839,2/2/97,2,27.13
839,11/14/97,1,15.49
840,2/2/97,1,14.96
840,8/8/97,1,15.96
840,11/8/97,1,12.99
840,3/2/98,2,102.48
840,6/7/98,1,32.49
840,6/7/98,1,18.49
841,2/3/97,3,41.1
841,2/7/97,4,45.28
841,2/10/97,2,29.33
841,2/13/97,2,29.33
841,2/19/97,2,23.54
841,2/24/97,2,23.54
841,2/26/97,1,13.97
841,3/3/97,2,29.33
841,3/17/97,3,37.3
841,3/21/97,1,9.99
841,3/24/97,2,29.33
841,3/24/97,1,12.99
841,3/28/97,1,11.77
841,4/11/97,1,12.77
841,4/15/97,1,11.77
841,4/15/97,1,25.77
841,4/22/97,3,38.31
841,4/24/97,1,15.36
841,6/23/97,2,21.54
841,7/24/97,4,50.48
841,7/25/97,4,60.05
841,9/29/97,2,28.48
841,10/27/97,2,26.98
841,11/14/97,1,9.49
841,12/2/97,6,77.44
841,12/2/97,5,64.45
841,12/3/97,4,38.46
841,12/9/97,1,11.49
841,12/15/97,1,12.49
841,1/12/98,1,14.49
841,2/16/98,2,25.48
841,3/9/98,3,45.47
841,3/11/98,1,11.49
841,3/23/98,3,36.97
841,4/23/98,1,25.99
841,5/19/98,1,22.99
842,2/3/97,4,61.09
842,3/29/97,11,166.25
842,6/30/97,3,41.5
843,2/3/97,3,47.71
843,8/9/97,3,50.33
843,8/18/97,2,26.56
843,2/7/98,2,27.97
844,2/3/97,1,12.99
845,2/3/97,5,68.65
845,2/16/97,7,88.18
845,6/30/97,10,131.07
846,2/3/97,3,35.51
846,2/11/97,1,19.99
846,2/11/97,1,13.77
846,5/12/97,7,103.94
847,2/3/97,2,23.36
848,2/3/97,13,261.79
849,2/3/97,1,11.77
850,2/3/97,1,11.77
850,3/21/97,2,58.14
851,2/3/97,8,119.57
852,2/3/97,3,43.3
853,2/3/97,2,26.14
854,2/3/97,2,31.72
854,2/6/97,1,16.76
854,12/24/97,1,10.49
854,4/21/98,8,116.33
855,2/3/97,1,54.77
856,2/3/97,3,39.71
856,4/18/97,1,13.97
856,10/10/97,2,28.48
856,10/30/97,2,24.98
856,11/25/97,5,62.95
856,2/27/98,2,57.57
856,4/10/98,5,65.34
857,2/3/97,1,13.7
858,2/3/97,5,72.85
858,2/13/97,2,29.98
859,2/3/97,1,10.78
860,2/3/97,2,29.58
861,2/3/97,2,30.32
861,6/3/97,1,15.96
861,6/11/97,1,9.98
861,1/4/98,3,40.97
861,1/9/98,3,40.97
862,2/3/97,2,57.54
863,2/3/97,1,11.77
864,2/3/97,1,10.77
865,2/3/97,2,25.54
865,5/18/97,3,43.09
866,2/3/97,1,28.99
867,2/3/97,1,14.79
867,2/23/97,1,13.77
867,3/16/97,2,24.98
867,3/25/97,2,28.93
867,4/13/97,1,14.96
867,8/10/97,2,26.94
867,8/15/97,2,29.93
867,9/11/97,2,25.98
867,10/7/97,2,25.98
867,10/7/97,2,25.98
867,10/22/97,3,37.97
867,11/7/97,2,25.98
867,11/16/97,1,12.99
867,12/8/97,2,27.48
867,12/15/97,2,26.98
867,1/7/98,4,46.96
867,1/19/98,2,24.48
867,2/2/98,1,11.99
867,2/16/98,2,25.48
867,3/3/98,3,37.86
867,3/18/98,3,38.97
867,5/18/98,1,14.99
868,2/3/97,2,50
869,2/3/97,1,15.36
870,2/3/97,1,14.37
870,12/22/97,1,8.99
870,3/4/98,1,14.49
871,2/3/97,1,15.36
872,2/3/97,2,29.73
873,2/3/97,1,15.76
873,2/4/97,1,9.77
874,2/3/97,1,14.96
875,2/3/97,1,9.77
876,2/3/97,3,56.35
876,8/16/97,4,46.5
877,2/4/97,2,28.34
877,5/31/97,1,26.75
878,2/4/97,4,47.3
879,2/4/97,2,32.32
880,2/4/97,3,27.57
880,3/28/97,1,14.96
880,4/6/97,1,15.96
880,3/25/98,1,12.99
880,4/15/98,1,6.28
880,4/17/98,1,28.49
880,5/7/98,1,14.49
881,2/4/97,2,29.92
882,2/4/97,1,30.99
882,4/14/97,1,10.77
882,6/16/98,3,26.97
883,2/4/97,1,14.96
883,5/22/97,2,29.92
884,2/4/97,2,27.76
885,2/4/97,2,23.54
886,2/4/97,2,65.13
886,2/7/97,3,60.43
886,2/7/97,1,7.98
886,4/19/97,2,18.95
886,6/16/97,2,32.77
886,8/20/97,8,123.28
886,3/4/98,6,74.93
886,3/6/98,1,60.99
887,2/4/97,1,10.78
887,12/4/97,2,35.48
888,2/4/97,2,42.98
889,2/4/97,1,14.99
889,5/11/97,4,51.6
890,2/4/97,1,6.79
891,2/4/97,1,19.99
892,2/4/97,1,15.36
893,2/4/97,2,48.6
893,7/21/97,2,45.4
894,2/4/97,2,11.58
895,2/4/97,1,19.99
896,2/4/97,2,30.33
897,2/4/97,1,6.79
897,2/5/97,1,11.77
897,3/6/97,1,5.78
897,3/20/97,1,9.77
897,4/10/97,1,14.37
897,5/18/97,1,6.79
898,2/4/97,1,13.97
898,2/4/97,1,13.97
898,4/17/97,1,14.96
899,2/4/97,2,22.94
899,3/20/98,1,11.49
899,5/19/98,1,8.38
899,6/25/98,1,9.49
900,2/4/97,1,13.77
900,7/28/97,2,54.73
900,1/5/98,1,16.99
900,4/27/98,2,35.86
900,4/30/98,3,44.97
901,2/4/97,1,52.77
902,2/4/97,3,33.51
902,4/13/97,3,53.5
902,6/4/98,5,60.84
903,2/4/97,1,14.37
903,4/6/98,1,22.49
904,2/4/97,2,31.33
904,2/20/97,3,35.51
905,2/4/97,1,15.76
906,2/4/97,1,20.99
906,10/9/97,5,68.45
907,2/4/97,1,14.77
908,2/4/97,1,15.36
908,2/5/97,2,26.14
908,2/18/97,2,28.74
908,4/22/97,3,39.51
908,5/6/97,2,24.33
908,5/13/97,2,20.54
908,7/6/97,2,30.32
908,8/5/97,1,15.36
908,12/7/97,1,10.49
908,12/7/97,1,10.49
909,2/4/97,2,25.74
909,6/16/97,2,30.33
909,6/25/97,2,25.74
909,2/26/98,3,34.24
909,4/6/98,1,9.08
909,4/16/98,1,8.38
910,2/4/97,10,224.28
910,5/4/97,9,152.72
910,11/9/97,9,204.91
911,2/4/97,1,11.77
912,2/4/97,1,4.79
913,2/5/97,1,13.77
914,2/5/97,2,23.54
914,4/10/98,2,23.98
915,2/5/97,4,37.56
916,2/5/97,7,92.81
916,5/26/97,3,36.5
917,2/5/97,1,13.77
918,2/5/97,1,12.77
919,2/5/97,1,8.77
920,2/5/97,1,13.97
921,2/5/97,2,30.53
921,7/30/97,4,65.54
921,9/22/97,2,45.48
921,10/11/97,4,59.96
921,12/11/97,4,59.96
921,1/30/98,2,45.48
921,4/22/98,4,59.96
922,2/5/97,5,65.64
923,2/5/97,1,14.37
924,2/5/97,2,12.57
924,11/9/97,3,29.97
924,6/4/98,1,12.99
924,6/5/98,1,14.99
925,2/5/97,2,29.92
926,2/5/97,3,37.47
927,2/5/97,2,24.74
927,4/22/98,1,12.58
927,5/19/98,2,23.98
927,6/5/98,2,23.98
928,2/5/97,2,20.74
928,4/6/97,1,14.37
928,3/4/98,1,10.49
929,2/5/97,1,13.97
930,2/5/97,4,38.7
930,3/25/97,3,44.57
930,4/5/97,2,20.89
930,6/17/97,1,9.98
930,8/7/97,1,24.99
931,2/5/97,1,14.37
932,2/5/97,2,24.96
932,3/9/97,2,25.94
932,2/26/98,1,12.58
932,5/1/98,1,9.49
932,5/23/98,2,29.98
933,2/5/97,1,20.97
933,7/16/97,2,28.74
934,2/5/97,2,29.92
935,2/5/97,1,14.96
935,2/23/97,1,17.9
936,2/5/97,2,39.14
937,2/5/97,1,11.77
937,3/3/97,1,15.99
938,2/6/97,1,35.77
938,6/2/97,1,14.96
938,9/25/97,3,8.97
939,2/6/97,4,58.47
940,2/6/97,2,24.54
940,2/27/97,2,29.93
940,12/7/97,2,25.48
941,2/6/97,4,51.38
942,2/6/97,13,182.02
943,2/6/97,2,26.95
944,2/6/97,3,31.11
944,3/17/97,2,31.48
944,9/30/97,3,56.47
944,1/5/98,6,78.94
945,2/6/97,1,15.9
946,2/6/97,2,27.76
946,2/22/97,5,75.84
946,2/26/97,2,18.55
946,3/10/97,1,9.77
946,5/24/97,1,12.25
946,2/27/98,1,10.49
947,2/6/97,1,18.36
948,2/6/97,2,30.67
948,3/21/97,1,14.96
949,2/6/97,3,32.92
949,2/7/97,2,20.95
949,2/12/97,2,26.73
949,2/14/97,1,4.79
949,3/3/97,2,26.93
949,8/13/97,1,8.79
949,9/15/97,2,21.98
949,9/22/97,3,30.97
949,12/9/97,1,12.99
949,12/14/97,1,12.49
949,2/8/98,1,4.49
949,4/14/98,1,12.49
949,5/7/98,1,11.88
950,2/6/97,1,14.96
950,2/14/97,2,30.72
951,2/6/97,4,52.48
952,2/6/97,12,141.16
952,2/22/97,8,125.69
953,2/6/97,1,11.77
954,2/6/97,3,30.93
955,2/6/97,7,122.9
955,3/13/97,9,135.92
955,5/18/97,7,142.9
955,5/21/97,2,39
955,7/24/97,4,81
956,2/6/97,1,18.36
956,6/16/98,1,11.49
957,2/6/97,1,12.49
957,3/25/97,1,12.79
958,2/6/97,1,19.99
959,2/6/97,6,77.21
960,2/6/97,1,40.97
961,2/6/97,1,13.97
962,2/6/97,1,10.97
962,2/13/97,1,13.97
962,12/9/97,3,61.47
963,2/6/97,1,18.99
964,2/6/97,1,11.97
964,3/25/97,2,28.76
964,3/31/97,2,26.13
964,5/16/97,1,14.79
964,6/30/97,1,26.75
964,7/14/97,1,38.1
964,8/12/97,1,11.77
964,9/5/97,1,14.79
964,10/10/97,3,41.97
964,3/25/98,3,38.55
964,4/12/98,3,49.47
964,6/4/98,2,29.48
965,2/6/97,1,13.97
965,4/24/97,4,42.02
965,1/19/98,1,22.99
966,2/6/97,2,25.76
966,1/28/98,2,28.07
967,2/6/97,2,29.33
967,2/26/97,2,29.92
967,3/3/97,4,44.9
967,4/22/97,1,14.37
967,6/20/97,1,39.51
967,7/27/97,4,57.5
967,9/3/97,1,68.77
967,12/15/97,2,27.48
967,2/17/98,2,28.21
967,3/14/98,2,23.98
967,3/23/98,1,14.49
968,2/6/97,1,9.97
968,1/9/98,1,13.49
968,1/18/98,1,68.99
968,6/28/98,2,28.48
969,2/6/97,4,80.71
969,2/12/97,3,49.33
969,2/22/97,3,41.29
969,6/2/97,2,28.93
969,6/4/97,1,5.76
969,6/14/97,1,42.77
969,2/15/98,1,33.99
969,5/2/98,1,32.99
969,5/2/98,1,23.99
970,2/6/97,1,9.77
971,2/6/97,2,25.54
971,3/30/97,1,9.97
971,5/17/97,1,14.96
972,2/6/97,6,96.29
973,2/6/97,1,28.99
973,6/8/97,3,38.51
974,2/6/97,2,31.52
975,2/6/97,3,37.31
975,2/9/97,2,32.74
975,7/23/97,2,29.98
975,7/27/97,4,57.68
975,7/27/97,4,57.68
975,7/29/97,1,9.99
975,9/3/97,4,54.67
975,9/7/97,3,39.7
976,2/6/97,1,14.96
977,2/6/97,4,56.27
977,3/23/97,1,22.97
977,4/27/97,2,50.74
977,1/18/98,1,37.49
978,2/6/97,1,15.36
979,2/6/97,1,17.9
979,11/9/97,2,15.98
979,2/20/98,1,14.99
979,3/15/98,1,14.99
979,3/17/98,1,11.88
980,2/6/97,6,113.94
981,2/7/97,3,30.31
981,4/16/97,3,41.49
981,5/30/97,3,35.3
982,2/7/97,1,16.7
982,5/31/97,2,31.6
982,8/16/97,2,23.54
982,10/7/97,2,25.98
983,2/7/97,1,13.97
983,1/5/98,1,15.49
984,2/7/97,1,13.97
985,2/7/97,2,40.74
985,4/8/97,3,36.44
985,4/9/97,2,20.74
985,4/30/97,1,28.3
985,6/24/97,2,30.42
985,7/26/97,6,77.63
985,8/1/97,1,16.7
985,5/25/98,2,25.98
986,2/7/97,2,28.93
987,2/7/97,2,28.34
988,2/7/97,1,14.96
988,6/27/97,3,43.9
989,2/7/97,2,39.98
990,2/7/97,5,55.27
990,7/27/97,3,40.51
990,11/7/97,8,97.92
990,1/17/98,11,149.94
990,3/30/98,5,75.53
990,4/24/98,2,23.76
990,6/10/98,4,60.49
991,2/7/97,1,13.97
992,2/7/97,4,49.68
993,2/7/97,3,30.31
994,2/7/97,4,59.96
994,2/13/97,2,39.98
994,4/23/97,2,44.98
994,2/25/98,4,62.96
995,2/7/97,2,29.73
996,2/7/97,3,45.68
997,2/7/97,1,11.77
998,2/7/97,2,28.76
999,2/7/97,1,10.78
999,2/19/97,1,10.78
1000,2/7/97,1,9.97
1000,3/13/97,1,13.77
1000,4/28/97,1,13.77
1000,6/4/97,1,10.77
1000,7/28/97,2,26.73
1000,1/10/98,2,27.98
1000,1/16/98,1,25.49
1000,5/9/98,2,28.48
1001,2/7/97,1,38.77
1002,2/7/97,1,11.77
1003,2/7/97,3,59.34
1003,8/13/97,3,68.31
1004,2/7/97,2,27.94
1005,2/7/97,2,27.53
1005,3/6/97,1,15.76
1006,2/7/97,1,14.37
1007,2/8/97,11,119.55
1008,2/8/97,1,36.77
1008,2/18/97,1,20.99
1008,10/28/97,1,16.49
1008,11/6/97,1,16.49
1008,12/6/97,5,104.95
1008,12/13/97,1,28.99
1009,2/8/97,1,11.77
1010,2/8/97,10,154.18
1010,3/25/97,1,41.9
1010,3/26/97,7,98.61
1010,6/19/97,13,255.35
1010,6/20/97,1,11.77
1010,7/6/97,15,207.02
1011,2/8/97,3,35.23
1011,5/17/97,3,64.01
1011,6/20/97,3,41.69
1011,11/6/97,4,49.96
1011,1/9/98,2,26.98
1011,3/2/98,3,34.94
1011,3/15/98,1,25.49
1012,2/8/97,1,29.99
1012,12/4/97,1,12.99
1013,2/8/97,1,13.97
1013,3/17/98,1,14.42
1014,2/8/97,1,32.99
1015,2/8/97,2,24.73
1015,3/1/97,2,26.14
1015,4/19/97,3,37.91
1015,8/9/97,4,56.92
1016,2/8/97,2,28.74
1017,2/8/97,1,10.78
1017,2/20/97,1,9.98
1017,2/22/97,1,10.78
1017,3/28/97,2,19.55
1017,4/4/97,1,9.98
1017,4/26/97,1,10.78
1017,5/5/97,1,9.98
1017,6/16/97,1,9.98
1017,7/7/97,1,10.78
1017,7/7/97,1,9.98
1017,7/21/97,1,9.98
1017,7/28/97,2,20.76
1017,9/2/97,1,10.78
1017,9/23/97,1,10.99
1017,10/10/97,1,10.99
1017,10/11/97,1,10.99
1017,10/17/97,1,11.99
1017,10/21/97,3,32.97
1017,1/22/98,1,12.49
1017,1/26/98,2,21.98
1017,2/11/98,2,21.98
1017,3/1/98,2,22.48
1017,3/8/98,1,11.99
1017,4/21/98,2,14.98
1017,5/7/98,1,13.99
1017,5/11/98,3,34.97
1017,6/24/98,2,21.98
1018,2/8/97,1,24.77
1018,4/13/97,4,49.48
1018,1/10/98,4,62.46
1018,3/4/98,4,81.03
1018,5/22/98,2,21.87
1019,2/8/97,1,9.97
1020,2/8/97,1,17.7
1021,2/8/97,2,41.14
1021,6/22/97,1,29.6
1021,7/8/97,1,29.6
1022,2/8/97,1,19.97
1023,2/8/97,1,11.77
1024,2/8/97,2,28.67
1025,2/8/97,3,42.9
1025,1/5/98,3,43.97
1025,2/26/98,2,25.57
1025,4/17/98,2,23.76
1026,2/8/97,1,15.96
1027,2/8/97,1,17.99
1028,2/8/97,1,14.96
1028,10/22/97,2,20.48
1029,2/8/97,1,43.99
1030,2/8/97,1,11.77
1031,2/8/97,10,153.16
1032,2/8/97,1,12.97
1033,2/8/97,1,20.99
1033,11/8/97,1,21.49
1033,3/21/98,2,33.98
1033,6/18/98,1,14.49
1034,2/8/97,1,14.37
1035,2/8/97,1,17.9
1036,2/8/97,1,20.99
